run_id,status,error,experiment,trace_id,implementation,dataset,key_file,synthetic,format,key_bytes,max_load,operations_requested,universe_requested,mix,theta,reserve,hit_rate,missing_delete_rate,removed_search_rate,insert_order,seed,repetition,insert_count,insert_mean_ns,insert_p50_ns,insert_p99_ns,delete_count,delete_mean_ns,delete_p50_ns,delete_p99_ns,search_count,search_mean_ns,search_p50_ns,search_p99_ns,wall_time_ns,rotations,final_size,final_height,python,python_implementation,python_compiler,platform,machine
51448f276ea08f85,sucesso,,escala-1e3,e2b7aba098c4b5e9,sorted-list,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,1000,1000,1000,45:25:30,0.99,0.1,0.7,0.05,0.5,shuffle,5,5,468,2844,2864,3423,253,3040,2864,3422,279,2840,2863,3422,5498171,0,228,0,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
9a0ced859402200f,sucesso,,escala-1e4,7a5b153e3a1f258c,avl,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,10000,10000,10000,45:25:30,0.99,0.1,0.7,0.05,0.5,sorted,5,1,4462,12750,12782,24095,2496,9779,10057,20115,3042,2794,2863,3423,116773434,4875,2092,13,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
558f0579f2981849,sucesso,,escala-1e4,7a5b153e3a1f258c,avl,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,10000,10000,10000,45:25:30,0.99,0.1,0.7,0.05,0.5,sorted,5,2,4462,12820,12781,23886,2496,9840,10057,17321,3042,2823,2863,4330,118954949,4875,2092,13,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
2bc75ee0eb9a9bc8,sucesso,,escala-1e4,7a5b153e3a1f258c,avl,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,10000,10000,10000,45:25:30,0.99,0.1,0.7,0.05,0.5,sorted,5,3,4462,12788,12851,24374,2496,9816,10058,18927,3042,2806,2863,3423,117273363,4875,2092,13,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
43efec30c61ca351,sucesso,,escala-1e4,7a5b153e3a1f258c,avl,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,10000,10000,10000,45:25:30,0.99,0.1,0.7,0.05,0.5,sorted,5,4,4462,12632,12572,24375,2496,9748,9987,21302,3042,2785,2863,3772,116603089,4875,2092,13,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
a8c230051872836e,sucesso,,escala-1e4,7a5b153e3a1f258c,avl,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,10000,10000,10000,45:25:30,0.99,0.1,0.7,0.05,0.5,sorted,5,5,4462,12750,12851,23747,2496,9894,10058,21512,3042,2803,2863,3423,117331332,4875,2092,13,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
1c8e67efcbfdcb1f,sucesso,,escala-1e4,7a5b153e3a1f258c,sorted-list,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,10000,10000,10000,45:25:30,0.99,0.1,0.7,0.05,0.5,sorted,5,1,4462,3574,3702,4330,2496,3778,3841,4749,3042,3592,3771,4400,62279919,0,2092,0,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
cc15cac5ef722d7a,sucesso,,escala-1e4,7a5b153e3a1f258c,sorted-list,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,10000,10000,10000,45:25:30,0.99,0.1,0.7,0.05,0.5,sorted,5,2,4462,3571,3702,4819,2496,3807,3841,5238,3042,3637,3771,5238,62366453,0,2092,0,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
3c6abbf844a87415,sucesso,,escala-1e4,7a5b153e3a1f258c,sorted-list,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,10000,10000,10000,45:25:30,0.99,0.1,0.7,0.05,0.5,sorted,5,3,4462,3549,3701,4400,2496,3843,3841,5168,3042,3584,3771,4680,61878328,0,2092,0,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
f68120d780d5def7,sucesso,,escala-1e4,7a5b153e3a1f258c,sorted-list,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,10000,10000,10000,45:25:30,0.99,0.1,0.7,0.05,0.5,sorted,5,4,4462,3567,3702,4750,2496,3927,3772,5308,3042,3617,3702,5238,62509629,0,2092,0,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
e4bf1d1c9d75fa1c,sucesso,,escala-1e4,7a5b153e3a1f258c,sorted-list,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,10000,10000,10000,45:25:30,0.99,0.1,0.7,0.05,0.5,sorted,5,5,4462,3538,3423,4331,2496,3755,3772,4749,3042,3597,3702,4679,62095955,0,2092,0,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
c75f57aab58c6bbf,sucesso,,escala-1e4,311360722f28d6c9,avl,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,10000,10000,10000,45:25:30,0.99,0.1,0.7,0.05,0.5,shuffle,5,1,4467,11687,11105,22280,2469,9941,9988,19975,3064,2835,2863,3771,113332179,3706,2119,13,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
89c14ada4cee337b,sucesso,,escala-1e4,311360722f28d6c9,avl,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,10000,10000,10000,45:25:30,0.99,0.1,0.7,0.05,0.5,shuffle,5,2,4467,11710,11035,24514,2469,9772,9987,15505,3064,2799,2863,3423,112175246,3706,2119,13,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
5c21dcf83de98b31,sucesso,,escala-1e4,311360722f28d6c9,avl,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,10000,10000,10000,45:25:30,0.99,0.1,0.7,0.05,0.5,shuffle,5,3,4467,11719,11035,22070,2469,9764,9987,16203,3064,2812,2863,3771,112349084,3706,2119,13,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
885c7389bf84576b,sucesso,,escala-1e4,311360722f28d6c9,avl,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,10000,10000,10000,45:25:30,0.99,0.1,0.7,0.05,0.5,shuffle,5,4,4467,11643,11105,22070,2469,9972,10057,21302,3064,2816,2863,3423,113006437,3706,2119,13,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
528461e4666eec5e,sucesso,,escala-1e4,311360722f28d6c9,avl,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,10000,10000,10000,45:25:30,0.99,0.1,0.7,0.05,0.5,shuffle,5,5,4467,13561,11035,22769,2469,9872,9987,20534,3064,2912,2863,3772,121639395,3706,2119,13,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
20401ad6e73858ae,sucesso,,escala-1e4,311360722f28d6c9,sorted-list,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,10000,10000,10000,45:25:30,0.99,0.1,0.7,0.05,0.5,shuffle,5,1,4467,3944,3841,5168,2469,4053,3772,4888,3064,3664,3771,4750,66972672,0,2119,0,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
978923fa268a721a,sucesso,,escala-1e4,311360722f28d6c9,sorted-list,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,10000,10000,10000,45:25:30,0.99,0.1,0.7,0.05,0.5,shuffle,5,2,4467,3930,3841,5587,2469,3878,3841,5308,3064,3637,3771,4889,64774256,0,2119,0,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
538414eb45d7c954,sucesso,,escala-1e4,311360722f28d6c9,sorted-list,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,10000,10000,10000,45:25:30,0.99,0.1,0.7,0.05,0.5,shuffle,5,3,4467,3903,3841,5657,2469,3879,3841,5378,3064,3598,3771,4889,64486157,0,2119,0,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
76beaf5ac8988f26,sucesso,,escala-1e4,311360722f28d6c9,sorted-list,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,10000,10000,10000,45:25:30,0.99,0.1,0.7,0.05,0.5,shuffle,5,4,4467,3919,3841,5867,2469,3915,3841,5727,3064,3610,3771,5238,64390334,0,2119,0,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
979054f8cc5f9287,sucesso,,escala-1e4,311360722f28d6c9,sorted-list,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,10000,10000,10000,45:25:30,0.99,0.1,0.7,0.05,0.5,shuffle,5,5,4467,4153,3841,5657,2469,4064,3841,5308,3064,4132,3702,5238,68979302,0,2119,0,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
2ba47080f160584b,sucesso,,sensibilidade-theta-1e5,977fe4b05bf838ce,avl,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,100000,100000,100000,45:25:30,0.0,0.1,0.7,0.05,0.5,sorted,5,1,45126,16366,15645,28147,24944,13289,13340,25003,29930,3435,3352,5657,1457429630,49970,21382,16,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
247c2efc9c670fab,sucesso,,sensibilidade-theta-1e5,977fe4b05bf838ce,avl,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,100000,100000,100000,45:25:30,0.0,0.1,0.7,0.05,0.5,sorted,5,2,45126,15942,15645,28007,24944,12999,13270,24724,29930,3381,3352,5238,1420419102,49970,21382,16,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
02c79dc70aebc312,sucesso,,sensibilidade-theta-1e5,977fe4b05bf838ce,avl,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,100000,100000,100000,45:25:30,0.0,0.1,0.7,0.05,0.5,sorted,5,3,45126,16590,15784,29544,24944,13395,13340,26190,29930,3454,3352,6216,1470881337,49970,21382,16,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
05aaf15660d5a1a1,sucesso,,sensibilidade-theta-1e5,977fe4b05bf838ce,avl,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,100000,100000,100000,45:25:30,0.0,0.1,0.7,0.05,0.5,sorted,5,4,45126,15812,15575,27658,24944,12583,12851,24096,29930,3243,3283,4749,1396410638,49970,21382,16,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
26012cf0f5098b58,sucesso,,sensibilidade-theta-1e5,977fe4b05bf838ce,avl,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,100000,100000,100000,45:25:30,0.0,0.1,0.7,0.05,0.5,sorted,5,5,45126,16022,15644,28565,24944,12865,13130,24933,29930,3326,3283,5168,1419419104,49970,21382,16,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
9e80975537b9e1f2,sucesso,,sensibilidade-theta-1e5,977fe4b05bf838ce,sorted-list,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,100000,100000,100000,45:25:30,0.0,0.1,0.7,0.05,0.5,sorted,5,1,45126,4329,4330,5308,24944,5633,5308,9150,29930,4440,4331,5657,727810535,0,21382,0,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
dc063d8d9088d715,sucesso,,sensibilidade-theta-1e5,977fe4b05bf838ce,sorted-list,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,100000,100000,100000,45:25:30,0.0,0.1,0.7,0.05,0.5,sorted,5,2,45126,4348,4330,5657,24944,5695,5308,9918,29930,4502,4400,6146,731444554,0,21382,0,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
090751f25a5178d0,sucesso,,sensibilidade-theta-1e5,977fe4b05bf838ce,sorted-list,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,100000,100000,100000,45:25:30,0.0,0.1,0.7,0.05,0.5,sorted,5,3,45126,4370,4330,5727,24944,5703,5308,9639,29930,4507,4400,6146,735579130,0,21382,0,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
7b9e0b49f8f05a01,sucesso,,sensibilidade-theta-1e5,977fe4b05bf838ce,sorted-list,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,100000,100000,100000,45:25:30,0.0,0.1,0.7,0.05,0.5,sorted,5,4,45126,4356,4330,5657,24944,5678,5308,9289,29930,4494,4400,5867,735014807,0,21382,0,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
be3d9bd722f1c13f,sucesso,,sensibilidade-theta-1e5,977fe4b05bf838ce,sorted-list,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,100000,100000,100000,45:25:30,0.0,0.1,0.7,0.05,0.5,sorted,5,5,45126,4345,4330,5308,24944,5665,5308,9359,29930,4486,4400,5796,731080887,0,21382,0,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
00ebbd7e82bf4d67,sucesso,,sensibilidade-theta-1e5,629e55d1a93f72b8,avl,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,100000,100000,100000,45:25:30,0.0,0.1,0.7,0.05,0.5,shuffle,5,1,45035,15039,14317,27099,25115,12955,13200,24934,29850,3303,3283,4749,1380794387,38346,21141,17,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
e00dc4169bfb85e5,sucesso,,sensibilidade-theta-1e5,629e55d1a93f72b8,avl,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,100000,100000,100000,45:25:30,0.0,0.1,0.7,0.05,0.5,shuffle,5,2,45035,15167,14318,27308,25115,13087,13200,25143,29850,3305,3283,4749,1392225077,38346,21141,17,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
93d0d24b2556f9c2,sucesso,,sensibilidade-theta-1e5,629e55d1a93f72b8,avl,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,100000,100000,100000,45:25:30,0.0,0.1,0.7,0.05,0.5,shuffle,5,3,45035,19178,14317,27169,25115,13043,13201,25283,29850,3323,3283,4750,1566430767,38346,21141,17,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
17420bacfead32bf,sucesso,,sensibilidade-theta-1e5,629e55d1a93f72b8,avl,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,100000,100000,100000,45:25:30,0.0,0.1,0.7,0.05,0.5,shuffle,5,4,45035,14981,14248,27169,25115,12998,13200,24934,29850,3308,3283,4749,1373912717,38346,21141,17,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
62c04a9fb5924de6,sucesso,,sensibilidade-theta-1e5,629e55d1a93f72b8,avl,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,100000,100000,100000,45:25:30,0.0,0.1,0.7,0.05,0.5,shuffle,5,5,45035,15084,14317,26680,25115,13051,13200,25213,29850,3343,3283,4819,1381488966,38346,21141,17,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
960348d1ab6f7856,sucesso,,sensibilidade-theta-1e5,629e55d1a93f72b8,sorted-list,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,100000,100000,100000,45:25:30,0.0,0.1,0.7,0.05,0.5,shuffle,5,1,45035,6551,6146,12501,25115,5671,5308,9079,29850,4565,4679,6216,837651034,0,21141,0,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
3ed7cadf44363daa,sucesso,,sensibilidade-theta-1e5,629e55d1a93f72b8,sorted-list,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,100000,100000,100000,45:25:30,0.0,0.1,0.7,0.05,0.5,shuffle,5,2,45035,6519,6076,12502,25115,5673,5308,9638,29850,4532,4609,6146,834869368,0,21141,0,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
ef3241e7758f02ce,sucesso,,sensibilidade-theta-1e5,629e55d1a93f72b8,sorted-list,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,100000,100000,100000,45:25:30,0.0,0.1,0.7,0.05,0.5,shuffle,5,3,45035,6477,6076,12292,25115,5629,5308,9079,29850,4528,4400,5727,832622341,0,21141,0,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
32fca8cf62ab1a98,sucesso,,sensibilidade-theta-1e5,629e55d1a93f72b8,sorted-list,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,100000,100000,100000,45:25:30,0.0,0.1,0.7,0.05,0.5,shuffle,5,4,45035,6484,6076,12292,25115,5632,5308,9010,29850,4512,4400,5658,831967643,0,21141,0,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
623cce8bc82576df,sucesso,,sensibilidade-theta-1e5,629e55d1a93f72b8,sorted-list,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,100000,100000,100000,45:25:30,0.0,0.1,0.7,0.05,0.5,shuffle,5,5,45035,6601,6146,13479,25115,5727,5308,10616,29850,4582,4679,6774,842441706,0,21141,0,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
140f577e7a8f185b,sucesso,,sensibilidade-theta-1e5,0b9ee4a2ef82d383,avl,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,100000,100000,100000,45:25:30,0.6,0.1,0.7,0.05,0.5,sorted,5,1,45126,16008,15645,27588,24944,12879,13201,24305,29930,3340,3283,4820,1420149860,49756,21382,16,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
b106c7017c4f946b,sucesso,,sensibilidade-theta-1e5,0b9ee4a2ef82d383,avl,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,100000,100000,100000,45:25:30,0.6,0.1,0.7,0.05,0.5,sorted,5,2,45126,16034,15505,27727,24944,12928,13200,24724,29930,3351,3283,5308,1418718380,49756,21382,16,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
2a501e369569ef0e,sucesso,,sensibilidade-theta-1e5,0b9ee4a2ef82d383,avl,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,100000,100000,100000,45:25:30,0.6,0.1,0.7,0.05,0.5,sorted,5,3,45126,15989,15575,27728,24944,12780,12921,24305,29930,3293,3283,5169,1411509010,49756,21382,16,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
7d8314c80b4a9802,sucesso,,sensibilidade-theta-1e5,0b9ee4a2ef82d383,avl,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,100000,100000,100000,45:25:30,0.6,0.1,0.7,0.05,0.5,sorted,5,4,45126,15955,15505,27727,24944,12805,12990,24375,29930,3310,3283,4819,1410839225,49756,21382,16,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
e7aab26593f514d8,sucesso,,sensibilidade-theta-1e5,0b9ee4a2ef82d383,avl,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,100000,100000,100000,45:25:30,0.6,0.1,0.7,0.05,0.5,sorted,5,5,45126,15904,15644,28217,24944,12949,13270,24096,29930,3353,3283,5168,1414616210,49756,21382,16,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
f6c80ef257fc62dd,sucesso,,sensibilidade-theta-1e5,0b9ee4a2ef82d383,sorted-list,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,100000,100000,100000,45:25:30,0.6,0.1,0.7,0.05,0.5,sorted,5,1,45126,4361,4330,5378,24944,5661,5308,9219,29930,4470,4331,5797,730907120,0,21382,0,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
6d6469c49c85bcee,sucesso,,sensibilidade-theta-1e5,0b9ee4a2ef82d383,sorted-list,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,100000,100000,100000,45:25:30,0.6,0.1,0.7,0.05,0.5,sorted,5,2,45126,4362,4330,5657,24944,5656,5308,9219,29930,4478,4331,5727,730837557,0,21382,0,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
c0e537d1987b4181,sucesso,,sensibilidade-theta-1e5,0b9ee4a2ef82d383,sorted-list,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,100000,100000,100000,45:25:30,0.6,0.1,0.7,0.05,0.5,sorted,5,3,45126,4373,4330,5657,24944,5670,5308,9359,29930,4481,4331,5797,732756676,0,21382,0,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
267be548d52830b5,sucesso,,sensibilidade-theta-1e5,0b9ee4a2ef82d383,sorted-list,amzn,/home/amanda/Documents/Graduacao/Unipampa/3_semestre/Estrutura de Dados/Avaliações/balanced-search-trees/SOSD/data/books_200M_uint32,,sosd,4,100000,100000,100000,45:25:30,0.6,0.1,0.7,0.05,0.5,sorted,5,4,45126,4394,4330,5727,24944,5703,5308,9359,29930,4529,4400,6146,736439304,0,21382,0,3.13.5,CPython,Clang 20.1.4 ,Linux-7.0.0-27-generic-x86_64-with-glibc2.43,x86_64
